01.10.18;00:00;3,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;00:05;3,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;00:10;3,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;00:15;3,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;00:20;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;00:25;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;93;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;00:30;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;93;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;00:35;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;93;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;00:40;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;93;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;00:45;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;00:50;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;00:55;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;01:00;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;01:05;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;01:10;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
01.10.18;01:15;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;94;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;16,1;17,2;0,0;8;11;0;0;15,0;16,1;15;0
